fromNode	toNode	weight	direction	fromAltName	toAltName
ADIPOQ	KRT77	0.029110925032758	undirected	ADIPOQ	KRT77
ADIPOQ	KRT2	0.0209107452612338	undirected	ADIPOQ	KRT2
ADIPOQ	KRT4	0.0217092562570324	undirected	ADIPOQ	KRT4
ADIPOQ	CHL1	0.0506175751052948	undirected	ADIPOQ	CHL1
ADIPOQ	DEFA1B	0.0708700496026168	undirected	ADIPOQ	DEFA1B
ADIPOQ	DEFA3	0.0708752568097315	undirected	ADIPOQ	DEFA3
ADIPOQ	PIP5K1A	0.0635423458408764	undirected	ADIPOQ	PIP5K1A
ADIPOQ	PIP5K1B	0.0635202995052671	undirected	ADIPOQ	PIP5K1B
ADIPOQ	PIP5K1C	0.0634985073442672	undirected	ADIPOQ	PIP5K1C
BST1	ANPEP	0.134871390659322	undirected	BST1	ANPEP
BST1	HSPG2	0.120168051350863	undirected	BST1	HSPG2
BST1	KRT1	0.14026472256847	undirected	BST1	KRT1
BST1	KRT77	0.0208469365478195	undirected	BST1	KRT77
BST1	KRT2	0.287315296306647	undirected	BST1	KRT2
BST1	KRT4	0.217092580765442	undirected	BST1	KRT4
BST1	KRT6B	0.207431914184068	undirected	BST1	KRT6B
BST1	KRT75	0.219418684082697	undirected	BST1	KRT75
BST1	CHL1	0.0255338161702793	undirected	BST1	CHL1
BST1	DEFA1B	0.14381720142089	undirected	BST1	DEFA1B
BST1	DEFA3	0.143833779946809	undirected	BST1	DEFA3
BST1	PIP5K1A	0.315598638135342	undirected	BST1	PIP5K1A
BST1	PIP5K1B	0.315579791788871	undirected	BST1	PIP5K1B
BST1	PIP5K1C	0.315559406861511	undirected	BST1	PIP5K1C
ALB	APOH	0.343243688469701	undirected	ALB	APOH
ALB	CPN1	0.0808917684198195	undirected	ALB	CPN1
ALB	CFP	0.175453236179493	undirected	ALB	CFP
ANPEP	HSPG2	0.0948687650321159	undirected	ANPEP	HSPG2
ANPEP	KRT1	0.0394535788851236	undirected	ANPEP	KRT1
ANPEP	KRT2	0.224506195127316	undirected	ANPEP	KRT2
ANPEP	KRT4	0.0847048797097015	undirected	ANPEP	KRT4
ANPEP	KRT6B	0.141243999044997	undirected	ANPEP	KRT6B
ANPEP	KRT75	0.200240442276813	undirected	ANPEP	KRT75
ANPEP	CHL1	0.0463757482717165	undirected	ANPEP	CHL1
ANPEP	DEFA1B	0.0577079302637879	undirected	ANPEP	DEFA1B
ANPEP	DEFA3	0.0577173820895637	undirected	ANPEP	DEFA3
ANPEP	PIP5K1A	0.133020990913044	undirected	ANPEP	PIP5K1A
ANPEP	PIP5K1B	0.133046820465163	undirected	ANPEP	PIP5K1B
ANPEP	PIP5K1C	0.133071073999709	undirected	ANPEP	PIP5K1C
HSPG2	KRT1	0.0852004921170917	undirected	HSPG2	KRT1
HSPG2	KRT77	0.0263247022155877	undirected	HSPG2	KRT77
HSPG2	KRT2	0.310692185205627	undirected	HSPG2	KRT2
HSPG2	KRT4	0.17668768259725	undirected	HSPG2	KRT4
HSPG2	KRT6B	0.298769379205568	undirected	HSPG2	KRT6B
HSPG2	KRT75	0.209399297009309	undirected	HSPG2	KRT75
HSPG2	CHL1	0.0242006960477614	undirected	HSPG2	CHL1
HSPG2	DEFA1B	0.147636046225451	undirected	HSPG2	DEFA1B
HSPG2	DEFA3	0.147651259290953	undirected	HSPG2	DEFA3
HSPG2	PIP5K1A	0.338536170261526	undirected	HSPG2	PIP5K1A
HSPG2	PIP5K1B	0.338533120998336	undirected	HSPG2	PIP5K1B
HSPG2	PIP5K1C	0.338527840172022	undirected	HSPG2	PIP5K1C
HSPG2	S100A9	0.0224673833503983	undirected	HSPG2	S100A9
APOH	CPN1	0.12613804063766	undirected	APOH	CPN1
APOH	ECM1	0.0533195171303383	undirected	APOH	ECM1
APOH	CFP	0.305578870800253	undirected	APOH	CFP
CDH20	CDH7	0.998727235724346	undirected	CDH20	CDH7
CPN1	ECM1	0.0220081645121957	undirected	CPN1	ECM1
CPN1	CFP	0.151191682291647	undirected	CPN1	CFP
CFHR1	HBA2	-0.0284014315250193	undirected	CFHR1	HBA2
CFHR5	KRT9	0.0250410438626699	undirected	CFHR5	KRT9
DSG1	PROCR	0.0709667177096589	undirected	DSG1	PROCR
DSG1	INCENP	0.0402893651350634	undirected	DSG1	INCENP
DSG1	PF4	0.0418180289954012	undirected	DSG1	PF4
DBH	HPR	0.0346943427226703	undirected	DBH	HPR
DBH	PIGR	0.0419189772028027	undirected	DBH	PIGR
DBH	FAP	0.0273525832602724	undirected	DBH	FAP
PROCR	INCENP	0.0496290576394495	undirected	PROCR	INCENP
PROCR	PF4	0.0389516022122259	undirected	PROCR	PF4
ECM1	HRNR	0.0332856654614764	undirected	ECM1	HRNR
ECM1	CFP	0.111915571117141	undirected	ECM1	CFP
FBXO30	ZMAT4	0.0847173711495756	undirected	FBXO30	ZMAT4
FETUB	PON3	0.0287023355410772	undirected	FETUB	PON3
GOLM1	SAA4	0.0326364857099375	undirected	GOLM1	SAA4
HPR	HMMR	0.140160572733953	undirected	HPR	HMMR
HPR	PIGR	0.503942798351388	undirected	HPR	PIGR
HPR	FAP	0.615306986113049	undirected	HPR	FAP
HPR	SAA4	0.0306879205307684	undirected	HPR	SAA4
HBA2	SELL	0.0289276778839031	undirected	HBA2	SELL
HRNR	KRT9	0.0579138666314498	undirected	HRNR	KRT9
HMMR	PIGR	0.13487243097507	undirected	HMMR	PIGR
HMMR	FAP	0.126809286041738	undirected	HMMR	FAP
